tcu_lengths,tcu_words,tcu_syllables
1739.0,8,9
3091.0,7,11
268.0,2,2
2335.0,8,11
579.0,1,1
6347.0,24,27
573.0,1,1
1689.0,8,10
631.0,2,2
1083.0,3,3
184.0,1,1
2198.0,6,6
2057.0,13,13
651.0,2,2
294.0,2,2
1649.0,10,10
516.0,1,1
3621.0,11,13
8151.0,3,2
6778.0,30,35
1842.0,9,12
2662.0,12,14
552.0,2,2
2505.0,9,10
1471.0,6,8
396.0,1,1
3308.0,9,11
307.0,1,1
507.0,2,2
417.0,1,1
467.0,1,1
1132.0,5,6
1358.0,6,7
2440.0,9,13
410.0,2,2
4642.0,14,19
922.0,3,4
5621.0,22,25
314.0,1,1
2008.0,10,15
563.0,1,1
819.0,2,2
503.0,1,1
966.0,5,5
2030.0,9,12
619.0,2,3
1030.0,2,2
436.0,2,2
189.0,1,1
1019.0,2,6
381.0,2,2
1109.0,4,4
1705.0,5,7
411.0,1,1
258.0,1,1
2196.0,12,12
724.0,2,2
660.0,1,1
4105.0,13,15
408.0,2,2
8763.0,7,7
3105.0,13,15
2962.0,14,15
460.0,2,2
509.0,1,1
3206.0,13,16
309.0,1,1
359.0,2,2
3625.0,13,19
486.0,1,1
335.0,2,2
420.0,1,1
4540.0,19,21
758.0,2,2
993.0,3,3
7371.0,17,22
1328.0,7,7
640.0,3,3
1181.0,5,6
383.0,1,1
1863.0,6,7
411.0,2,2
2914.0,12,15
424.0,1,1
1884.0,8,11
602.0,2,2
2279.0,13,13
4740.0,21,26
2102.0,11,13
658.0,1,1
2643.0,4,5
1564.0,6,7
497.0,1,1
1189.0,5,6
900.0,2,3
583.0,1,2
280.0,1,1
2860.0,8,12
1153.0,7,10
2161.0,6,8
308.0,2,2
379.0,1,1
3308.0,12,18
2919.0,7,8
642.0,2,2
1039.0,3,4
3575.0,11,19
320.0,1,1
5811.0,21,30
1020.0,5,6
354.0,1,1
527.0,3,5
7276.0,24,32
317.0,2,2
2512.0,6,11
4500.0,17,25
3248.0,5,7
1710.0,9,10
1130.0,7,9
1861.0,7,9
311.0,2,2
6154.0,18,24
273.0,2,2
1310.0,7,11
3758.0,16,18
239.0,1,1
1607.0,6,8
4271.0,14,25
254.0,1,1
1263.0,6,7
3890.0,17,22
1810.0,8,8
414.0,2,2
3356.0,13,15
401.0,1,1
1665.0,11,11
419.0,2,2
1960.0,6,8
1500.0,10,12
259.0,1,1
350.0,2,2
1910.0,7,12
2525.0,11,11
340.0,1,1
260.0,1,1
1849.0,6,7
1543.0,6,11
382.0,2,2
300.0,1,1
490.0,2,3
360.0,2,2
5340.0,18,26
9395.0,30,39
450.0,1,1
1811.0,8,8
390.0,2,2
2400.0,12,14
1290.0,11,12
1450.0,5,5
400.0,1,1
1191.0,6,9
7928.0,28,32
360.0,1,1
6342.0,23,27
4704.0,9,13
315.0,1,1
420.0,2,2
1024.0,5,5
220.0,1,1
260.0,1,1
1410.0,5,5
1820.0,11,12
300.0,1,1
6441.0,23,31
272.0,1,1
980.0,6,7
470.0,3,3
714.0,3,3
196.0,2,2
2801.0,12,18
1273.0,9,9
870.0,5,5
2820.0,12,14
3432.0,14,17
435.0,1,1
4431.0,13,20
750.0,4,5
883.0,5,6
282.0,2,2
379.0,1,1
1815.0,7,8
240.0,1,1
1095.0,7,7
5802.0,18,26
2620.0,9,12
303.0,2,2
374.0,1,1
1490.0,9,10
2830.0,10,11
1330.0,6,8
4510.0,17,21
388.0,2,2
1350.0,8,8
640.0,4,4
1792.0,13,14
384.0,1,1
190.0,1,1
1529.0,6,7
373.0,1,1
4217.0,14,19
1018.0,5,6
319.0,1,1
2370.0,12,13
1120.0,6,9
2860.0,11,14
3330.0,12,14
413.0,2,2
3490.0,13,20
337.0,1,1
1274.0,4,5
592.0,2,2
200.0,1,1
2704.0,12,14
393.0,1,1
1710.0,7,7
590.0,5,5
870.0,5,7
755.0,5,5
340.0,2,2
4683.0,17,22
251.0,1,1
470.0,2,2
2170.0,9,12
2740.0,9,12
314.0,1,1
1990.0,8,11
2807.0,8,12
6110.0,26,28
6854.0,3,3
1220.0,8,9
264.0,2,2
618.0,2,2
1463.0,8,9
246.0,2,2
4195.0,11,13
362.0,2,2
180.0,2,2
780.0,3,3
3061.0,9,13
335.0,1,1
7752.0,29,42
1510.0,8,11
340.0,1,1
5544.0,24,25
327.0,2,2
890.0,4,5
500.0,4,6
550.0,6,6
3466.0,14,20
674.0,4,4
1838.0,8,8
346.0,1,1
1020.0,3,3
315.0,1,1
1590.0,8,13
910.0,4,4
448.0,1,1
450.0,3,3
2070.0,7,8
571.0,2,3
511.0,1,1
306.0,1,1
2050.0,6,9
2546.0,9,11
294.0,1,1
1376.0,7,8
1165.0,6,7
6545.0,22,33
320.0,1,1
2902.0,13,18
401.0,2,2
354.0,1,1
8534.0,30,35
1324.0,6,8
340.0,2,2
5293.0,25,30
403.0,3,4
355.0,1,1
740.0,2,2
2590.0,14,15
1533.0,3,3
348.0,2,2
1730.0,9,10
440.0,3,6
386.0,1,1
5680.0,23,26
2360.0,8,12
159.0,1,1
619.0,2,3
570.0,1,1
3238.0,18,22
645.0,2,3
206.0,1,1
760.0,4,4
217.0,1,1
4830.0,19,21
358.0,1,1
497.0,2,2
800.0,4,4
1144.0,6,7
290.0,1,1
680.0,2,2
1026.0,5,6
184.0,1,1
346.0,2,2
640.0,4,4
324.0,2,2
300.0,2,2
780.0,4,4
460.0,3,3
570.0,4,5
360.0,1,2
1970.0,9,10
1790.0,10,10
308.0,1,1
410.0,1,2
335.0,1,1
3120.0,11,11
498.0,2,2
530.0,2,2
340.0,2,2
4705.0,15,20
1635.0,8,10
1580.0,4,6
350.0,1,1
6590.0,18,21
430.0,2,2
770.0,3,4
400.0,2,2
5805.0,12,13
3050.0,14,16
420.0,2,2
3420.0,15,17
2960.0,11,14
1520.0,6,8
399.0,1,2
400.0,1,1
435.0,2,2
420.0,2,2
1570.0,10,12
1840.0,7,7
390.0,1,1
1330.0,8,9
1037.0,6,6
2633.0,10,12
1470.0,7,7
780.0,2,2
630.0,2,2
1710.0,7,8
350.0,1,2
2240.0,11,11
430.0,2,2
400.0,2,2
1540.0,10,11
630.0,4,5
370.0,2,2
2560.0,11,15
550.0,1,2
1090.0,5,5
460.0,2,2
700.0,4,5
1100.0,7,8
1710.0,8,10
3083.0,9,14
540.0,2,2
1170.0,6,6
1770.0,8,8
420.0,1,1
3200.0,9,12
370.0,2,2
1460.0,5,7
2170.0,10,10
750.0,4,4
440.0,2,2
5415.0,18,20
360.0,2,2
1910.0,8,10
980.0,3,3
486.0,2,2
380.0,2,2
1980.0,12,13
596.0,1,2
304.0,2,2
8070.0,21,28
250.0,1,1
400.0,2,2
1590.0,9,12
1940.0,10,12
1370.0,6,7
1950.0,8,9
620.0,3,3
451.0,2,2
189.0,1,1
420.0,1,2
3300.0,16,18
730.0,2,2
1490.0,8,8
3050.0,9,13
1120.0,6,6
6761.0,21,31
370.0,2,2
1180.0,6,8
2430.0,9,11
430.0,2,2
3770.0,15,16
2160.0,10,11
3803.0,12,15
290.0,2,2
3240.0,16,22
90.0,1,1
1090.0,2,2
330.0,1,1
1560.0,4,6
660.0,3,3
1260.0,4,4
5110.0,23,30
3220.0,12,14
820.0,2,2
1230.0,5,6
470.0,2,2
3540.0,15,18
2440.0,11,15
2270.0,10,15
460.0,4,4
330.0,1,1
700.0,2,3
3260.0,8,9
340.0,2,2
1020.0,3,3
320.0,2,2
311.0,2,2
306.0,2,2
450.0,2,2
640.0,2,2
850.0,5,5
220.0,1,1
1899.0,9,9
160.0,1,1
2700.0,6,6
390.0,1,1
2970.0,10,17
460.0,2,2
1520.0,8,10
5429.0,7,8
4000.0,20,21
574.0,1,2
1446.0,5,8
240.0,1,1
560.0,2,3
920.0,4,6
350.0,1,1
720.0,3,3
3020.0,10,13
1110.0,3,5
1040.0,4,6
1720.0,6,8
5554.0,16,21
460.0,2,2
1080.0,4,4
5430.0,20,27
470.0,1,1
7060.0,21,23
750.0,1,1
8337.0,24,31
330.0,1,1
1290.0,5,7
610.0,2,2
1140.0,5,5
1803.0,7,8
620.0,3,3
10443.0,32,44
740.0,3,3
330.0,2,2
150.0,1,1
1560.0,6,6
350.0,1,1
4440.0,14,19
3080.0,14,17
450.0,1,2
530.0,1,1
1060.0,4,4
960.0,3,5
100.0,2,2
720.0,2,4
350.0,1,1
570.0,2,2
710.0,1,3
1870.0,11,11
930.0,3,3
600.0,3,3
2490.0,9,13
190.0,1,1
1270.0,5,6
680.0,3,3
1990.0,7,7
1430.0,7,7
50.0,1,1
450.0,2,2
250.0,1,1
1550.0,4,4
480.0,1,1
680.0,2,2
4403.0,12,13
4710.0,21,23
1320.0,5,6
450.0,2,2
1670.0,8,9
90.0,1,1
390.0,2,2
7330.0,22,27
500.0,2,2
780.0,2,3
130.0,1,1
1320.0,6,6
680.0,1,1
1860.0,6,9
1100.0,4,4
450.0,1,4
2320.0,8,9
1610.0,9,9
610.0,1,5
780.0,1,5
2200.0,7,9
2282.0,4,4
6000.0,20,22
590.0,2,2
1970.0,10,11
390.0,1,1
2270.0,13,16
402.0,1,1
1240.0,4,4
653.0,3,3
1780.0,7,8
2250.0,9,11
2200.0,10,12
540.0,2,3
340.0,2,2
260.0,2,2
460.0,1,1
4150.0,14,16
650.0,3,3
710.0,5,5
1600.0,5,7
868.0,2,3
320.0,2,2
290.0,1,1
620.0,2,2
2050.0,10,10
1160.0,4,4
920.0,5,6
3100.0,11,13
2050.0,8,10
513.0,2,2
430.0,1,1
3916.0,14,18
2130.0,6,11
480.0,2,2
600.0,4,4
770.0,2,2
420.0,2,2
520.0,2,2
1360.0,3,7
440.0,1,1
1680.0,8,10
5950.0,24,28
1160.0,3,3
4014.0,10,14
1195.0,7,8
570.0,2,2
350.0,1,1
4150.0,3,4
700.0,5,6
2740.0,11,12
460.0,2,2
380.0,1,1
5010.0,20,24
440.0,1,1
900.0,5,6
1050.0,2,2
910.0,3,3
190.0,1,2
270.0,1,1
4944.0,14,19
450.0,2,2
3260.0,7,9
470.0,1,1
4140.0,22,22
510.0,2,2
450.0,2,2
3230.0,14,15
1900.0,6,6
2540.0,10,13
620.0,1,1
1400.0,6,6
430.0,2,2
840.0,4,4
370.0,1,1
2230.0,12,14
380.0,2,2
3760.0,10,14
470.0,2,2
3430.0,11,14
2770.0,10,17
3070.0,8,14
6380.0,21,24
420.0,2,2
3460.0,14,21
2720.0,13,21
860.0,4,4
290.0,1,1
330.0,2,2
320.0,1,1
720.0,3,3
5250.0,24,28
460.0,1,2
2260.0,10,10
410.0,2,2
4930.0,19,22
710.0,3,3
2170.0,11,14
2210.0,8,12
400.0,2,2
3534.0,11,13
4591.0,18,20
850.0,2,2
2910.0,11,12
430.0,2,2
2300.0,10,10
4130.0,13,17
2190.0,14,14
120.0,1,1
780.0,3,3
1130.0,6,6
1310.0,6,6
4515.0,18,19
4520.0,16,16
1400.0,3,3
130.0,2,2
11531.0,45,54
330.0,2,2
520.0,1,2
12819.0,16,21
1770.0,8,8
1710.0,9,10
460.0,3,3
329.0,1,1
471.0,1,2
630.0,1,2
270.0,1,1
1740.0,6,7
1570.0,9,11
760.0,3,3
1030.0,4,4
2320.0,10,11
1090.0,5,7
700.0,1,2
7608.0,23,27
6560.0,23,31
522.0,10,12
3015.0,11,17
614.0,2,3
4417.0,11,17
1530.0,5,8
1480.0,6,9
556.0,1,1
908.0,1,1
1719.0,5,7
585.0,1,1
4573.0,16,19
2660.0,6,9
2468.0,10,12
697.0,2,2
4706.0,18,23
520.0,2,2
9372.0,24,35
977.0,3,3
692.0,1,1
281.0,2,2
340.0,2,2
900.0,4,4
1510.0,7,8
4473.0,12,19
2347.0,6,12
521.0,2,2
1733.0,7,7
3146.0,10,13
2203.0,11,12
1989.0,4,4
1012.0,2,2
1125.0,4,5
3981.0,12,14
2381.0,7,11
8627.0,4,4
2820.0,7,9
4736.0,15,19
224.0,1,1
1190.0,4,4
4646.0,12,15
557.0,1,1
220.0,1,1
510.0,2,2
2455.0,10,14
590.0,2,2
2841.0,12,12
3848.0,13,16
460.0,2,2
3115.0,7,14
5500.0,21,26
532.0,2,2
5529.0,10,14
1320.0,8,8
1495.0,7,9
1270.0,6,6
1730.0,4,5
5600.0,17,23
588.0,1,1
6244.0,20,23
1110.0,3,3
3240.0,8,10
329.0,2,2
530.0,1,1
1480.0,3,8
530.0,1,1
1427.0,5,6
2688.0,12,16
710.0,3,4
429.0,2,3
3410.0,16,20
503.0,2,2
900.0,2,4
377.0,2,2
6868.0,27,35
653.0,1,1
2410.0,12,14
6663.0,26,33
3390.0,10,18
390.0,2,2
1587.0,5,5
1760.0,8,9
6080.0,20,25
4073.0,11,15
2170.0,6,7
2940.0,11,14
1550.0,10,12
656.0,3,3
381.0,2,2
1803.0,8,9
520.0,1,1
410.0,1,1
445.0,2,2
3630.0,9,12
1662.0,4,4
5725.0,28,29
282.0,2,2
515.0,2,2
138.0,1,1
1050.0,5,5
1781.0,7,8
3630.0,13,15
4120.0,18,23
657.0,2,2
1830.0,5,10
5356.0,19,23
1625.0,6,7
4830.0,16,24
1570.0,8,9
1876.0,3,3
851.0,3,3
1435.0,2,2
2353.0,10,11
4810.0,21,27
254.0,1,1
1394.0,5,7
929.0,3,3
380.0,1,1
350.0,1,1
8411.0,19,27
469.0,2,2
2299.0,5,7
790.0,3,3
472.0,1,1
1558.0,7,10
5080.0,18,26
2119.0,7,12
1853.0,6,10
775.0,1,1
540.0,4,6
5374.0,15,21
6537.0,20,23
587.0,3,3
2184.0,13,15
400.0,1,1
6344.0,14,20
5466.0,11,13
176.0,1,1
1514.0,6,7
4031.0,15,15
5272.0,10,13
219.0,1,1
1658.0,5,5
3185.0,14,16
3130.0,12,18
3880.0,20,28
3060.0,15,19
113.0,1,1
286.0,1,1
1557.0,9,11
538.0,3,3
998.0,2,2
1187.0,5,7
2872.0,13,16
1410.0,7,7
60.0,1,1
1093.0,3,7
311.0,2,2
3598.0,19,25
2950.0,11,16
674.0,4,4
1437.0,6,8
274.0,1,1
185.0,1,1
2390.0,13,15
1070.0,9,9
1212.0,9,10
393.0,1,1
221.0,1,1
555.0,2,2
414.0,1,1
1778.0,7,8
2170.0,9,11
451.0,2,2
4356.0,13,18
724.0,4,4
178.0,1,1
595.0,1,1
675.0,3,3
2558.0,6,6
2472.0,10,15
589.0,2,2
442.0,1,1
244.0,1,1
327.0,1,1
993.0,5,6
2877.0,14,21
705.0,4,4
678.0,3,3
616.0,3,3
1206.0,5,6
2430.0,12,12
240.0,2,2
4547.0,11,13
2152.0,5,7
271.0,1,1
2617.0,15,15
955.0,3,4
1192.0,4,4
334.0,1,3
981.0,4,4
379.0,1,1
296.0,1,1
945.0,5,5
1490.0,9,12
2762.0,16,20
129.0,1,1
326.0,1,1
855.0,3,3
2446.0,9,13
331.0,2,2
328.0,2,2
250.0,1,1
4640.0,17,23
3170.0,15,22
3930.0,11,12
774.0,2,2
1253.0,5,7
425.0,2,3
896.0,2,6
315.0,2,2
150.0,1,1
1020.0,5,5
2814.0,6,7
2030.0,5,7
290.0,2,3
480.0,3,4
1067.0,6,7
220.0,1,1
1574.0,12,13
1465.0,2,3
483.0,2,2
270.0,1,1
4109.0,14,20
3999.0,18,22
5228.0,19,25
1570.0,5,5
252.0,2,2
1990.0,7,10
1320.0,8,8
1102.0,3,3
1914.0,10,14
700.0,4,5
1840.0,7,7
4437.0,22,27
988.0,2,2
612.0,3,3
1553.0,10,11
2155.0,14,16
17229.0,6,6
328.0,1,1
1253.0,4,4
266.0,1,1
560.0,2,2
8334.0,20,24
715.0,1,1
1920.0,7,7
1142.0,4,6
2741.0,8,8
255.0,1,1
3688.0,13,17
1760.0,4,5
7421.0,24,27
3105.0,10,14
7122.0,25,28
19356.0,31,33
1794.0,6,6
2893.0,9,12
2003.0,12,13
3569.0,5,7
2169.0,7,8
180.0,1,1
1380.0,7,7
1080.0,8,8
3268.0,15,16
363.0,2,2
6162.0,19,19
2891.0,10,13
398.0,1,1
2118.0,10,10
3620.0,17,18
1158.0,8,9
430.0,1,1
4528.0,17,19
1060.0,4,5
1460.0,6,7
1200.0,6,7
719.0,5,5
1536.0,12,16
1160.0,7,8
4560.0,17,21
8695.0,24,31
370.0,2,2
1500.0,7,9
380.0,2,2
220.0,1,1
2090.0,10,12
1370.0,5,7
330.0,2,2
1150.0,4,5
4670.0,26,31
420.0,1,1
590.0,2,2
2850.0,15,18
300.0,1,1
940.0,6,7
3350.0,16,22
220.0,1,1
520.0,1,3
2160.0,12,13
290.0,1,1
5300.0,30,33
410.0,1,3
5580.0,16,24
560.0,2,2
320.0,2,2
870.0,5,7
1190.0,7,8
730.0,3,4
520.0,2,2
2520.0,3,3
870.0,6,6
160.0,1,1
5535.0,20,26
490.0,1,3
240.0,2,2
1510.0,8,8
950.0,4,4
90.0,1,1
2550.0,11,16
740.0,1,3
850.0,4,4
3790.0,18,23
770.0,4,4
300.0,2,2
3220.0,16,16
250.0,1,1
540.0,1,3
2790.0,19,26
3150.0,20,23
770.0,2,3
840.0,3,3
240.0,3,3
1450.0,9,13
5140.0,29,34
450.0,1,3
2380.0,11,15
1630.0,5,7
1600.0,7,12
4993.0,24,28
320.0,1,1
5530.0,29,35
11789.0,25,32
180.0,1,1
180.0,1,1
1070.0,6,6
951.0,7,7
1629.0,11,12
1980.0,8,10
2760.0,18,22
500.0,2,2
750.0,3,5
970.0,5,7
340.0,1,1
560.0,2,2
3492.0,15,17
1370.0,7,11
2875.0,11,13
180.0,3,3
3456.0,5,6
560.0,2,2
2250.0,11,16
3570.0,12,13
1210.0,7,8
4120.0,16,22
6701.0,25,36
190.0,1,1
480.0,1,4
3496.0,16,19
2290.0,13,17
440.0,1,3
840.0,3,6
200.0,1,1
3810.0,19,22
310.0,1,1
1570.0,8,9
1180.0,7,9
1460.0,6,8
3670.0,20,23
520.0,2,3
3240.0,20,24
300.0,1,1
1130.0,6,6
530.0,2,2
510.0,2,2
1810.0,11,13
1230.0,7,9
120.0,1,1
2035.0,3,3
1140.0,6,9
800.0,4,4
230.0,1,1
1290.0,9,10
1478.0,4,5
1400.0,8,9
700.0,5,5
1130.0,8,9
190.0,1,1
1000.0,5,6
410.0,2,2
460.0,4,4
950.0,7,8
490.0,1,1
2711.0,13,17
3330.0,12,15
2710.0,8,13
270.0,1,1
554.0,2,2
9475.0,8,8
1814.0,4,6
4857.0,10,15
1988.0,5,9
490.0,1,2
442.0,2,3
6753.0,13,21
1601.0,9,11
3031.0,6,6
3490.0,9,15
9293.0,20,31
1025.0,4,4
1302.0,5,6
5911.0,10,14
10113.0,21,32
440.0,2,2
986.0,2,2
4411.0,3,3
2148.0,10,10
9386.0,28,35
419.0,2,2
8978.0,21,36
13851.0,42,54
5082.0,17,23
1580.0,7,11
320.0,1,1
2784.0,7,8
8636.0,16,22
15602.0,37,58
342.0,2,2
13099.0,31,45
2555.0,8,11
656.0,2,2
1860.0,8,11
810.0,2,2
2088.0,5,6
9466.0,20,34
3161.0,7,12
10698.0,14,19
4259.0,11,18
456.0,2,2
1218.0,7,8
1684.0,10,11
496.0,1,1
590.0,3,4
9425.0,15,24
5120.0,9,14
10410.0,19,26
7313.0,14,15
150.0,2,2
2050.0,7,8
15969.0,40,57
507.0,2,2
11334.0,33,40
323.0,2,2
11480.0,41,54
6067.0,15,17
435.0,2,2
290.0,1,1
200.0,1,1
2082.0,8,9
11113.0,25,38
4503.0,11,15
722.0,3,4
501.0,2,2
1729.0,3,4
988.0,2,2
2958.0,5,14
690.0,2,3
2420.0,7,9
3950.0,10,13
1330.0,6,9
2730.0,8,10
2311.0,10,11
550.0,2,2
4021.0,15,18
410.0,2,2
940.0,4,5
3500.0,8,10
5740.0,15,18
3723.0,7,9
470.0,2,2
4357.0,11,12
1962.0,6,8
913.0,3,3
1570.0,8,8
1750.0,9,14
3008.0,10,14
623.0,4,5
1815.0,8,12
1220.0,6,7
559.0,2,2
810.0,5,5
3630.0,12,15
10820.0,27,34
701.0,2,2
963.0,3,3
463.0,2,2
2726.0,8,11
627.0,2,2
1620.0,5,6
967.0,3,3
1960.0,10,11
2880.0,8,10
1838.0,7,9
529.0,2,2
1400.0,5,8
2710.0,5,8
3168.0,3,3
1980.0,5,5
1429.0,4,4
1693.0,5,11
460.0,1,1
1630.0,5,7
697.0,1,1
1656.0,6,6
348.0,1,1
685.0,1,1
3189.0,7,11
979.0,3,3
396.0,1,1
480.0,3,3
2044.0,6,10
390.0,1,1
310.0,1,1
7934.0,17,22
4462.0,10,13
472.0,4,4
4064.0,14,17
6940.0,23,27
3340.0,8,9
6840.0,24,30
1640.0,4,4
1410.0,5,5
1391.0,9,9
241.0,1,1
1135.0,3,6
520.0,2,2
1210.0,6,6
3222.0,14,15
525.0,1,1
604.0,3,3
1140.0,2,2
1180.0,4,5
2545.0,10,12
591.0,2,2
4585.0,8,18
489.0,1,1
2169.0,5,5
480.0,2,2
830.0,5,7
7213.0,18,23
563.0,1,1
519.0,1,2
6693.0,18,23
2070.0,7,8
521.0,2,2
553.0,1,1
2500.0,11,14
210.0,1,1
1555.0,5,5
989.0,4,5
3250.0,12,15
463.0,4,4
2240.0,7,9
3233.0,8,10
1419.0,3,7
1530.0,6,7
3869.0,15,15
792.0,3,3
938.0,2,2
7286.0,20,22
1804.0,3,8
569.0,2,2
1780.0,7,8
2059.0,8,8
3785.0,11,14
530.0,1,1
756.0,1,3
652.0,3,3
765.0,1,3
600.0,3,5
1097.0,3,3
918.0,4,4
630.0,2,2
2435.0,7,8
8859.0,25,33
476.0,1,1
3100.0,7,11
467.0,1,1
3710.0,15,15
1376.0,5,6
602.0,2,2
1442.0,3,5
525.0,1,1
1046.0,2,3
2779.0,7,8
11377.0,6,6
1750.0,5,5
1210.0,5,8
1810.0,6,8
1590.0,5,6
1966.0,8,12
205.0,2,2
2221.0,6,9
1369.0,4,4
2240.0,7,9
870.0,3,3
870.0,4,4
1701.0,6,7
417.0,2,2
379.0,2,2
1770.0,8,9
210.0,1,1
700.0,2,2
1865.0,6,7
537.0,2,2
912.0,6,7
990.0,6,6
930.0,3,3
580.0,3,3
1820.0,10,14
349.0,1,1
8031.0,19,29
477.0,2,2
1247.0,3,3
2404.0,9,15
10229.0,28,34
10926.0,35,45
992.0,3,4
350.0,3,3
1900.0,8,9
992.0,2,5
1170.0,4,7
616.0,3,4
238.0,3,3
771.0,4,4
2514.0,13,13
2531.0,10,11
315.0,1,1
1347.0,5,6
310.0,2,2
2076.0,9,15
320.0,1,1
320.0,1,1
297.0,2,2
3464.0,11,15
459.0,2,2
933.0,3,3
8638.0,28,36
370.0,1,1
770.0,3,3
351.0,1,1
154.0,2,2
1892.0,9,11
869.0,5,5
2915.0,9,12
389.0,1,1
627.0,1,2
3410.0,15,15
380.0,2,2
4290.0,19,24
375.0,1,1
2571.0,11,14
460.0,2,2
631.0,5,5
1229.0,4,7
360.0,1,1
3564.0,12,16
340.0,2,2
5029.0,13,18
9502.0,26,31
960.0,7,8
1966.0,9,12
3466.0,12,16
260.0,1,1
5044.0,10,14
4271.0,13,19
347.0,1,1
198.0,2,2
1991.0,7,10
764.0,2,4
235.0,1,1
1033.0,5,6
572.0,4,4
2131.0,11,12
278.0,1,1
308.0,1,1
2750.0,10,11
214.0,1,1
2094.0,7,8
1284.0,5,6
350.0,1,1
1871.0,8,12
284.0,1,1
2582.0,11,13
1150.0,5,7
4314.0,15,17
348.0,1,1
2774.0,12,16
762.0,3,4
7381.0,22,28
2261.0,7,7
860.0,4,4
1459.0,6,6
2992.0,13,13
390.0,2,2
1188.0,4,7
820.0,3,5
408.0,2,2
4963.0,11,14
511.0,2,2
4140.0,17,27
1196.0,4,5
1649.0,5,7
3550.0,8,10
450.0,2,2
5350.0,18,25
1135.0,6,6
307.0,1,1
2177.0,11,12
3855.0,19,20
360.0,2,2
3885.0,14,19
453.0,1,1
1087.0,4,5
6015.0,22,26
300.0,2,2
3585.0,10,10
3950.0,11,13
3456.0,2,1
2730.0,6,11
1683.0,6,9
2760.0,14,19
874.0,2,2
2689.0,11,13
280.0,1,1
1680.0,5,6
1670.0,8,10
2094.0,8,8
248.0,1,1
140.0,1,1
1058.0,4,6
2027.0,9,11
246.0,1,1
5132.0,15,20
309.0,1,1
2957.0,13,19
2407.0,10,14
7769.0,30,39
337.0,2,2
6014.0,19,24
1738.0,7,7
4837.0,20,24
220.0,1,1
1070.0,6,7
740.0,2,2
247.0,2,2
1206.0,6,7
3003.0,8,12
974.0,5,5
156.0,1,1
546.0,3,3
3231.0,12,18
4562.0,12,19
3656.0,11,16
5798.0,21,27
8563.0,29,37
486.0,3,3
49953.0,31,42
3304.0,11,12
1680.0,6,11
5711.0,18,23
4880.0,14,22
22942.0,56,80
14329.0,41,56
1090.0,4,5
500.0,4,4
11714.0,36,50
2096.0,8,8
11652.0,46,54
1480.0,9,12
3210.0,13,17
2160.0,7,8
5125.0,15,22
1700.0,6,6
8540.0,29,35
930.0,3,3
193.0,1,1
140.0,1,1
4730.0,22,30
7230.0,31,34
360.0,2,2
330.0,1,1
6114.0,12,19
6319.0,17,20
3710.0,15,19
2530.0,8,10
1610.0,6,7
3926.0,12,17
4820.0,16,20
1750.0,8,8
910.0,4,5
263.0,1,1
554.0,3,3
5821.0,16,23
10110.0,35,48
270.0,1,1
730.0,3,3
2695.0,8,12
5360.0,24,31
170.0,1,1
435.0,2,2
5993.0,21,30
360.0,3,3
550.0,2,2
6272.0,16,24
7000.0,29,36
490.0,2,2
420.0,2,2
950.0,4,4
4750.0,18,23
1642.0,5,6
153.0,1,1
977.0,3,5
3330.0,15,20
4820.0,15,20
8410.0,26,29
200.0,1,1
7780.0,26,31
7336.0,19,22
4760.0,13,17
4010.0,11,14
1180.0,6,7
430.0,2,2
2485.0,11,14
540.0,2,2
900.0,5,6
2600.0,8,8
5510.0,16,23
5125.0,20,27
862.0,3,4
190.0,1,1
447.0,2,2
1051.0,7,8
361.0,1,1
247.0,1,1
4930.0,18,22
4838.0,14,14
110.0,1,1
218.0,2,2
2032.0,8,10
314.0,1,1
1135.0,5,7
344.0,1,1
390.0,1,1
988.0,2,3
5436.0,13,21
1346.0,2,6
230.0,1,1
2837.0,8,12
1054.0,3,3
1190.0,2,5
308.0,1,1
234.0,1,1
1350.0,5,7
141.0,1,1
2614.0,15,16
250.0,1,1
3084.0,18,20
560.0,2,2
1084.0,5,8
4330.0,19,23
2230.0,7,9
8631.0,30,37
210.0,1,1
230.0,2,2
486.0,1,1
1030.0,5,7
270.0,1,1
240.0,1,1
1245.0,6,8
1557.0,6,8
481.0,2,2
1379.0,6,7
430.0,1,3
870.0,6,7
2290.0,3,7
6247.0,19,27
2330.0,10,14
9598.0,23,35
7696.0,30,35
1299.0,5,9
1698.0,9,9
1577.0,5,6
420.0,2,2
694.0,3,3
2104.0,4,4
296.0,1,1
3675.0,14,19
590.0,2,2
270.0,1,1
866.0,6,6
563.0,2,2
244.0,1,1
3520.0,12,18
196.0,1,1
555.0,2,2
2195.0,10,15
514.0,1,1
1448.0,4,4
775.0,1,1
1961.0,5,9
559.0,2,2
9228.0,15,20
500.0,2,2
880.0,1,1
3051.0,9,17
1033.0,2,2
4035.0,7,11
1140.0,2,3
321.0,1,1
1460.0,7,9
805.0,4,5
848.0,2,2
5548.0,9,16
490.0,1,1
863.0,5,6
3239.0,11,17
6047.0,24,30
3452.0,13,14
2314.0,9,12
2180.0,11,11
8867.0,21,34
5150.0,15,23
9956.0,4,4
330.0,2,2
8540.0,17,23
1318.0,3,4
446.0,1,1
4524.0,4,4
1127.0,4,4
2546.0,6,12
4400.0,17,19
1980.0,8,14
3242.0,13,17
3402.0,7,9
463.0,2,2
2389.0,3,3
1281.0,4,5
7830.0,15,16
